time,avg,max,med,min,q25,q75,std,num_peaks,peak_prominence,peak_distance,exercise,pace,sensor_type
2024-12-10 17:24:04,"0   -0.25214
Name: avg, dtype: float64","0    1.784489
Name: max, dtype: float64","0   -0.332141
Name: med, dtype: float64","0   -1.295171
Name: min, dtype: float64","0   -0.710203
Name: q25, dtype: float64","0    0.110987
Name: q75, dtype: float64","0    0.653099
Name: std, dtype: float64","0    74.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    39.452055
Name: peak_distance, dtype: float64",exercise 3,incorrect,accelerometer
2024-12-10 17:24:06,"0   -0.036456
Name: avg, dtype: float64","0    1.330123
Name: max, dtype: float64","0   -0.092713
Name: med, dtype: float64","0   -1.111425
Name: min, dtype: float64","0   -0.346023
Name: q25, dtype: float64","0    0.223123
Name: q75, dtype: float64","0    0.488646
Name: std, dtype: float64","0    74.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    39.452055
Name: peak_distance, dtype: float64",exercise 3,incorrect,accelerometer
2024-12-10 17:24:08,"0   -0.060246
Name: avg, dtype: float64","0    1.409938
Name: max, dtype: float64","0   -0.156047
Name: med, dtype: float64","0   -0.896322
Name: min, dtype: float64","0   -0.489618
Name: q25, dtype: float64","0    0.25955
Name: q75, dtype: float64","0    0.550913
Name: std, dtype: float64","0    74.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    39.452055
Name: peak_distance, dtype: float64",exercise 3,incorrect,accelerometer
2024-12-10 17:24:10,"0   -0.090964
Name: avg, dtype: float64","0    0.989836
Name: max, dtype: float64","0   -0.061798
Name: med, dtype: float64","0   -0.98189
Name: min, dtype: float64","0   -0.464833
Name: q25, dtype: float64","0    0.214152
Name: q75, dtype: float64","0    0.474247
Name: std, dtype: float64","0    74.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    39.452055
Name: peak_distance, dtype: float64",exercise 3,incorrect,accelerometer
2024-12-10 17:24:12,"0   -0.15884
Name: avg, dtype: float64","0    1.542208
Name: max, dtype: float64","0   -0.359609
Name: med, dtype: float64","0   -1.050326
Name: min, dtype: float64","0   -0.606385
Name: q25, dtype: float64","0    0.316378
Name: q75, dtype: float64","0    0.621842
Name: std, dtype: float64","0    74.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    39.452055
Name: peak_distance, dtype: float64",exercise 3,incorrect,accelerometer
2024-12-10 17:24:14,"0   -0.181593
Name: avg, dtype: float64","0    0.468059
Name: max, dtype: float64","0   -0.226226
Name: med, dtype: float64","0   -0.839411
Name: min, dtype: float64","0   -0.431674
Name: q25, dtype: float64","0    0.158674
Name: q75, dtype: float64","0    0.351994
Name: std, dtype: float64","0    74.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    39.452055
Name: peak_distance, dtype: float64",exercise 3,incorrect,accelerometer
2024-12-10 17:24:16,"0   -0.244806
Name: avg, dtype: float64","0    1.173423
Name: max, dtype: float64","0   -0.306772
Name: med, dtype: float64","0   -0.888527
Name: min, dtype: float64","0   -0.586048
Name: q25, dtype: float64","0   -0.035662
Name: q75, dtype: float64","0    0.445911
Name: std, dtype: float64","0    74.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    39.452055
Name: peak_distance, dtype: float64",exercise 3,incorrect,accelerometer
2024-12-10 17:24:18,"0   -0.222759
Name: avg, dtype: float64","0    0.987427
Name: max, dtype: float64","0   -0.288162
Name: med, dtype: float64","0   -1.146066
Name: min, dtype: float64","0   -0.755175
Name: q25, dtype: float64","0    0.247289
Name: q75, dtype: float64","0    0.597373
Name: std, dtype: float64","0    74.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    39.452055
Name: peak_distance, dtype: float64",exercise 3,incorrect,accelerometer
2024-12-10 17:24:20,"0    0.243059
Name: avg, dtype: float64","0    3.526451
Name: max, dtype: float64","0    0.061616
Name: med, dtype: float64","0   -1.132831
Name: min, dtype: float64","0   -0.397241
Name: q25, dtype: float64","0    0.377489
Name: q75, dtype: float64","0    0.962219
Name: std, dtype: float64","0    74.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    39.452055
Name: peak_distance, dtype: float64",exercise 3,incorrect,accelerometer
2024-12-10 17:23:54,"0   -0.177682
Name: avg, dtype: float64","0    2.683533
Name: max, dtype: float64","0   -0.229432
Name: med, dtype: float64","0   -2.214702
Name: min, dtype: float64","0   -1.299187
Name: q25, dtype: float64","0    0.853563
Name: q75, dtype: float64","0    1.341451
Name: std, dtype: float64","0    62.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    46.442623
Name: peak_distance, dtype: float64",exercise 3,incorrect,gyroscope
2024-12-10 17:23:56,"0   -0.002851
Name: avg, dtype: float64","0    1.949035
Name: max, dtype: float64","0   -0.032505
Name: med, dtype: float64","0   -1.866649
Name: min, dtype: float64","0   -1.106769
Name: q25, dtype: float64","0    1.023217
Name: q75, dtype: float64","0    1.174628
Name: std, dtype: float64","0    62.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    46.442623
Name: peak_distance, dtype: float64",exercise 3,incorrect,gyroscope
2024-12-10 17:23:58,"0    0.277889
Name: avg, dtype: float64","0    1.897904
Name: max, dtype: float64","0    0.387235
Name: med, dtype: float64","0   -1.593209
Name: min, dtype: float64","0   -0.686446
Name: q25, dtype: float64","0    1.225593
Name: q75, dtype: float64","0    1.049536
Name: std, dtype: float64","0    62.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    46.442623
Name: peak_distance, dtype: float64",exercise 3,incorrect,gyroscope
2024-12-10 17:24:00,"0    0.344219
Name: avg, dtype: float64","0    2.201164
Name: max, dtype: float64","0    0.469264
Name: med, dtype: float64","0   -1.562568
Name: min, dtype: float64","0   -0.727985
Name: q25, dtype: float64","0    1.357704
Name: q75, dtype: float64","0    1.137644
Name: std, dtype: float64","0    62.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    46.442623
Name: peak_distance, dtype: float64",exercise 3,incorrect,gyroscope
2024-12-10 17:24:02,"0    0.152538
Name: avg, dtype: float64","0    2.440606
Name: max, dtype: float64","0    0.247069
Name: med, dtype: float64","0   -1.809315
Name: min, dtype: float64","0   -1.008059
Name: q25, dtype: float64","0    1.103139
Name: q75, dtype: float64","0    1.2298
Name: std, dtype: float64","0    62.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    46.442623
Name: peak_distance, dtype: float64",exercise 3,incorrect,gyroscope
2024-12-10 17:24:04,"0    0.021009
Name: avg, dtype: float64","0    1.809014
Name: max, dtype: float64","0    0.110042
Name: med, dtype: float64","0   -1.796424
Name: min, dtype: float64","0   -0.829165
Name: q25, dtype: float64","0    0.876847
Name: q75, dtype: float64","0    1.002025
Name: std, dtype: float64","0    62.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    46.442623
Name: peak_distance, dtype: float64",exercise 3,incorrect,gyroscope
2024-12-10 17:24:06,"0   -0.100627
Name: avg, dtype: float64","0    2.462299
Name: max, dtype: float64","0   -0.140979
Name: med, dtype: float64","0   -2.098661
Name: min, dtype: float64","0   -1.157085
Name: q25, dtype: float64","0    0.80489
Name: q75, dtype: float64","0    1.184785
Name: std, dtype: float64","0    62.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    46.442623
Name: peak_distance, dtype: float64",exercise 3,incorrect,gyroscope
2024-12-10 17:24:08,"0   -0.220397
Name: avg, dtype: float64","0    1.746854
Name: max, dtype: float64","0   -0.124499
Name: med, dtype: float64","0   -2.058231
Name: min, dtype: float64","0   -0.910124
Name: q25, dtype: float64","0    0.439475
Name: q75, dtype: float64","0    0.885341
Name: std, dtype: float64","0    62.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    46.442623
Name: peak_distance, dtype: float64",exercise 3,incorrect,gyroscope
2024-12-10 17:24:10,"0   -0.17046
Name: avg, dtype: float64","0    1.903039
Name: max, dtype: float64","0   -0.129454
Name: med, dtype: float64","0   -1.988635
Name: min, dtype: float64","0   -1.135992
Name: q25, dtype: float64","0    0.784703
Name: q75, dtype: float64","0    1.108713
Name: std, dtype: float64","0    62.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    46.442623
Name: peak_distance, dtype: float64",exercise 3,incorrect,gyroscope
2024-12-10 17:24:12,"0   -0.10796
Name: avg, dtype: float64","0    1.955632
Name: max, dtype: float64","0   -0.097093
Name: med, dtype: float64","0   -1.959615
Name: min, dtype: float64","0   -0.991658
Name: q25, dtype: float64","0    0.828623
Name: q75, dtype: float64","0    1.058146
Name: std, dtype: float64","0    62.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    46.442623
Name: peak_distance, dtype: float64",exercise 3,incorrect,gyroscope
2024-12-10 17:24:14,"0   -0.005129
Name: avg, dtype: float64","0    2.258497
Name: max, dtype: float64","0   -0.013819
Name: med, dtype: float64","0   -1.86987
Name: min, dtype: float64","0   -0.780739
Name: q25, dtype: float64","0    0.598683
Name: q75, dtype: float64","0    1.053768
Name: std, dtype: float64","0    62.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    46.442623
Name: peak_distance, dtype: float64",exercise 3,incorrect,gyroscope
2024-12-10 17:24:16,"0    0.093009
Name: avg, dtype: float64","0    3.170118
Name: max, dtype: float64","0   -0.023102
Name: med, dtype: float64","0   -1.956395
Name: min, dtype: float64","0   -0.703897
Name: q25, dtype: float64","0    0.860306
Name: q75, dtype: float64","0    1.25393
Name: std, dtype: float64","0    62.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    46.442623
Name: peak_distance, dtype: float64",exercise 3,incorrect,gyroscope
2024-12-10 17:24:18,"0    0.242129
Name: avg, dtype: float64","0    2.445017
Name: max, dtype: float64","0    0.143153
Name: med, dtype: float64","0   -1.420555
Name: min, dtype: float64","0   -0.74305
Name: q25, dtype: float64","0    1.153505
Name: q75, dtype: float64","0    1.090829
Name: std, dtype: float64","0    62.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    46.442623
Name: peak_distance, dtype: float64",exercise 3,incorrect,gyroscope
2024-12-10 17:24:20,"0   -0.361085
Name: avg, dtype: float64","0    1.67666
Name: max, dtype: float64","0   -0.513936
Name: med, dtype: float64","0   -1.614165
Name: min, dtype: float64","0   -1.011117
Name: q25, dtype: float64","0    0.267715
Name: q75, dtype: float64","0    0.863575
Name: std, dtype: float64","0    62.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    46.442623
Name: peak_distance, dtype: float64",exercise 3,incorrect,gyroscope
2024-12-11 07:37:44,"0    2.028887
Name: avg, dtype: float64","0    6.800905
Name: max, dtype: float64","0    1.956788
Name: med, dtype: float64","0   -0.522778
Name: min, dtype: float64","0    1.126869
Name: q25, dtype: float64","0    2.743098
Name: q75, dtype: float64","0    1.513409
Name: std, dtype: float64","0    48.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    100.744681
Name: peak_distance, dtype: float64",exercise 3,incorrect,accelerometer
2024-12-11 07:37:48,"0   -0.542267
Name: avg, dtype: float64","0   -0.279481
Name: max, dtype: float64","0   -0.526209
Name: med, dtype: float64","0   -0.74146
Name: min, dtype: float64","0   -0.672757
Name: q25, dtype: float64","0   -0.431594
Name: q75, dtype: float64","0    0.141504
Name: std, dtype: float64","0    48.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    100.744681
Name: peak_distance, dtype: float64",exercise 3,incorrect,accelerometer
2024-12-11 07:37:52,"0   -0.435304
Name: avg, dtype: float64","0   -0.029608
Name: max, dtype: float64","0   -0.437791
Name: med, dtype: float64","0   -0.678342
Name: min, dtype: float64","0   -0.546563
Name: q25, dtype: float64","0   -0.369209
Name: q75, dtype: float64","0    0.139961
Name: std, dtype: float64","0    48.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    100.744681
Name: peak_distance, dtype: float64",exercise 3,incorrect,accelerometer
2024-12-11 07:37:56,"0   -0.353284
Name: avg, dtype: float64","0    0.091294
Name: max, dtype: float64","0   -0.395611
Name: med, dtype: float64","0   -0.658368
Name: min, dtype: float64","0   -0.543041
Name: q25, dtype: float64","0   -0.164572
Name: q75, dtype: float64","0    0.220489
Name: std, dtype: float64","0    48.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    100.744681
Name: peak_distance, dtype: float64",exercise 3,incorrect,accelerometer
2024-12-11 07:38:00,"0   -0.522664
Name: avg, dtype: float64","0   -0.318015
Name: max, dtype: float64","0   -0.547032
Name: med, dtype: float64","0   -0.670356
Name: min, dtype: float64","0   -0.576967
Name: q25, dtype: float64","0   -0.476139
Name: q75, dtype: float64","0    0.079597
Name: std, dtype: float64","0    48.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    100.744681
Name: peak_distance, dtype: float64",exercise 3,incorrect,accelerometer
2024-12-11 07:38:06,"0   -0.4204
Name: avg, dtype: float64","0    0.038845
Name: max, dtype: float64","0   -0.44693
Name: med, dtype: float64","0   -0.666193
Name: min, dtype: float64","0   -0.529859
Name: q25, dtype: float64","0   -0.348622
Name: q75, dtype: float64","0    0.159379
Name: std, dtype: float64","0    48.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    100.744681
Name: peak_distance, dtype: float64",exercise 3,incorrect,accelerometer
2024-12-11 07:38:10,"0   -0.4063
Name: avg, dtype: float64","0   -0.054287
Name: max, dtype: float64","0   -0.462111
Name: med, dtype: float64","0   -0.656457
Name: min, dtype: float64","0   -0.562864
Name: q25, dtype: float64","0   -0.259603
Name: q75, dtype: float64","0    0.184434
Name: std, dtype: float64","0    48.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    100.744681
Name: peak_distance, dtype: float64",exercise 3,incorrect,accelerometer
2024-12-11 07:38:14,"0   -0.413753
Name: avg, dtype: float64","0   -0.045975
Name: max, dtype: float64","0   -0.434482
Name: med, dtype: float64","0   -0.62444
Name: min, dtype: float64","0   -0.49645
Name: q25, dtype: float64","0   -0.361338
Name: q75, dtype: float64","0    0.128354
Name: std, dtype: float64","0    48.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    100.744681
Name: peak_distance, dtype: float64",exercise 3,incorrect,accelerometer
2024-12-11 07:38:18,"0   -0.463691
Name: avg, dtype: float64","0   -0.251926
Name: max, dtype: float64","0   -0.435508
Name: med, dtype: float64","0   -0.696227
Name: min, dtype: float64","0   -0.569471
Name: q25, dtype: float64","0   -0.383628
Name: q75, dtype: float64","0    0.109013
Name: std, dtype: float64","0    48.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    100.744681
Name: peak_distance, dtype: float64",exercise 3,incorrect,accelerometer
2024-12-11 07:38:22,"0    0.618559
Name: avg, dtype: float64","0    2.639803
Name: max, dtype: float64","0    0.473978
Name: med, dtype: float64","0   -0.604926
Name: min, dtype: float64","0   -0.321984
Name: q25, dtype: float64","0    1.417031
Name: q75, dtype: float64","0    0.97982
Name: std, dtype: float64","0    48.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    100.744681
Name: peak_distance, dtype: float64",exercise 3,incorrect,accelerometer
2024-12-11 07:37:44,"0    1.436181
Name: avg, dtype: float64","0    3.923892
Name: max, dtype: float64","0    1.536586
Name: med, dtype: float64","0   -0.373877
Name: min, dtype: float64","0    0.258218
Name: q25, dtype: float64","0    2.05465
Name: q75, dtype: float64","0    1.24358
Name: std, dtype: float64","0    34.0
Name: num_peaks, dtype: float64","0    0.0
Name: peak_prominence, dtype: float64","0    143.787879
Name: peak_distance, dtype: float64",exercise 3,incorrect,gyroscope
